Date,Time,Open,High,Low,Close,Vol,OI
1/8/2009,1:00,-223733,-204268,-229642,-221494,0,0
1/8/2009,1:30,-221499,-221499,-251638,-249759,0,0
1/8/2009,2:00,-249770,-239762,-290537,-289799,0,0
1/8/2009,2:30,-289804,-281373,-299357,-297660,0,0
1/8/2009,3:00,-297664,-286464,-356135,-353439,0,0
1/8/2009,3:30,-353452,-351343,-413983,-376682,0,0
1/8/2009,4:00,-376692,-373087,-441237,-428419,0,0
1/8/2009,4:30,-428454,-418611,-540878,-511353,0,0
1/8/2009,5:00,-511337,-468429,-615957,-615954,0,0
1/8/2009,23:00,-199,-199,-55233,-49125,0,0
1/8/2009,23:30,-49136,-47737,-70891,-64403,0,0
1/9/2009,0:00,-62507,11532,-74941,-28712,0,0
1/9/2009,0:30,-8622,29958,-47575,-43338,0,0
1/9/2009,1:00,-43312,-33436,-126557,-125245,0,0
1/9/2009,1:30,-125243,-16253,-125433,-121782,0,0
1/9/2009,2:00,-92612,-38879,-144336,-112993,0,0
1/9/2009,2:30,-113019,-72441,-200774,-166543,0,0
1/9/2009,3:00,-166560,-56008,-197757,-59900,0,0
1/9/2009,3:30,-59900,123412,-143140,29196,0,0
1/9/2009,4:00,69710,214250,-130463,198571,0,0
1/9/2009,4:30,198581,223746,156528,204552,0,0
1/9/2009,5:00,204560,412515,55478,381944,0,0
1/9/2009,23:00,703,1353,-88273,-87381,0,0
1/9/2009,23:30,-87398,-87398,-141461,-141461,0,0
1/10/2009,0:00,-141477,-141477,-197177,-183239,0,0
1/10/2009,0:30,-183275,-180653,-211448,-211448,0,0
1/10/2009,1:00,-211468,-211468,-235424,-231049,0,0
1/10/2009,1:30,-231058,-219796,-243418,-243418,0,0
1/10/2009,2:00,-243459,-243459,-269686,-268996,0,0
1/10/2009,2:30,-269003,-261217,-289652,-283512,0,0
1/10/2009,3:00,-283528,-283528,-306883,-306883,0,0
1/10/2009,3:30,-306886,-302280,-321462,-321462,0,0
1/10/2009,4:00,-321482,-287385,-335976,-312139,0,0
1/10/2009,4:30,-322614,-298611,-401845,-398831,0,0
1/10/2009,5:00,-398907,-366514,-584530,-580211,0,0
1/12/2009,23:00,149,1004,-47078,-40473,0,0
1/12/2009,23:30,-40399,-37770,-99809,-82405,0,0
1/13/2009,0:00,-81010,-58188,-113698,-106104,0,0
1/13/2009,0:30,-106130,-103589,-191018,-179186,0,0
1/13/2009,1:00,-179219,-161216,-237648,-235612,0,0
1/13/2009,1:30,-235631,-204847,-252090,-224036,0,0
1/13/2009,2:00,-224041,-216108,-255188,-246240,0,0
1/13/2009,2:30,-246258,-244323,-278388,-278388,0,0
1/13/2009,3:00,-278393,-275040,-305154,-305154,0,0
1/13/2009,3:30,-305214,-305214,-400317,-400317,0,0
1/13/2009,4:00,-400330,-400330,-448552,-444402,0,0
1/13/2009,4:30,-444417,-441882,-487034,-486415,0,0
1/13/2009,5:00,-486447,-434731,-630996,-607436,0,0
1/13/2009,23:00,-2408,95269,-15051,88085,0,0
1/13/2009,23:30,88085,133830,6830,77804,0,0
1/14/2009,0:00,65865,175167,-44970,128887,0,0
1/14/2009,0:30,128927,180934,-42602,54370,0,0
1/14/2009,1:00,54379,201260,6578,89494,0,0
1/14/2009,1:30,89503,152249,-16110,59091,0,0
1/14/2009,2:00,29712,76878,-75593,-75307,0,0
1/14/2009,2:30,-75308,-70336,-197055,-150185,0,0
1/14/2009,3:00,-150185,-148005,-257882,-255938,0,0
1/14/2009,3:30,-255963,-193159,-281651,-274501,0,0
1/14/2009,4:00,-274496,89019,-275716,-162273,0,0
1/14/2009,4:30,-162287,39521,-284261,37738,0,0
1/14/2009,5:00,37739,128700,-261659,64517,0,0
1/14/2009,23:00,-1278,-1278,-78984,-75822,0,0
1/14/2009,23:30,-75870,-75870,-130609,-127334,0,0
1/15/2009,0:00,-127350,-127350,-225957,-225957,0,0
1/15/2009,0:30,-225986,-225986,-278779,-278779,0,0
1/15/2009,1:00,-278830,-278830,-322942,-320521,0,0
1/15/2009,1:30,-318777,-313161,-335091,-335091,0,0
1/15/2009,2:00,-335118,-335118,-358766,-350604,0,0
1/15/2009,2:30,-350619,-343885,-397840,-395535,0,0
1/15/2009,3:00,-395542,-393579,-417282,-417282,0,0
1/15/2009,3:30,-417290,-412078,-449923,-449245,0,0
1/15/2009,4:00,-449323,-438200,-502301,-502301,0,0
1/15/2009,4:30,-502306,-502306,-584459,-584459,0,0
1/15/2009,5:00,-584550,-580531,-742670,-742670,0,0
1/15/2009,23:00,-4074,-851,-63361,-53149,0,0
1/15/2009,23:30,-53204,-35080,-150611,-139861,0,0
1/16/2009,0:00,-140317,-110773,-164336,-159602,0,0
1/16/2009,0:30,-161508,-119581,-165385,-120966,0,0
1/16/2009,1:00,-120964,-119390,-152782,-146849,0,0
1/16/2009,1:30,-146855,-143010,-192532,-192532,0,0
1/16/2009,2:00,-192538,-185571,-217528,-198992,0,0
1/16/2009,2:30,-198987,-151045,-202544,-151067,0,0
1/16/2009,3:00,-151052,59415,-181573,14343,0,0
1/16/2009,3:30,14359,347117,14359,338176,0,0
1/16/2009,4:00,338193,545654,210578,511389,0,0
1/16/2009,4:30,511400,608806,511400,569848,0,0
1/16/2009,5:00,569866,704873,173516,656995,0,0
1/16/2009,23:00,6759,114804,6759,110503,0,0
1/16/2009,23:30,110526,173742,109325,161882,0,0
1/17/2009,0:00,160109,206423,153771,205937,0,0
1/17/2009,0:30,205936,209946,136892,196753,0,0
1/17/2009,1:00,196761,206542,74,32341,0,0
1/17/2009,1:30,32344,47610,-324136,-156782,0,0
1/17/2009,2:00,-156780,56229,-177409,21831,0,0
1/17/2009,2:30,40380,101182,-112033,16630,0,0
1/17/2009,3:00,16628,176338,6344,99773,0,0
1/17/2009,3:30,99806,205068,79875,144801,0,0
1/17/2009,4:00,144805,292846,97157,248387,0,0
1/17/2009,4:30,248390,474867,208483,258664,0,0
1/17/2009,5:00,254311,602761,243633,542121,0,0
1/19/2009,23:00,0,0,0,0,0,0
1/19/2009,23:30,0,0,0,0,0,0
1/20/2009,0:00,0,0,0,0,0,0
1/20/2009,0:30,0,0,0,0,0,0
1/20/2009,1:00,0,0,0,0,0,0
1/20/2009,1:30,0,0,0,0,0,0
1/20/2009,2:00,0,0,0,0,0,0
1/20/2009,2:30,0,0,0,0,0,0
1/20/2009,3:00,0,0,0,0,0,0
1/20/2009,3:30,0,0,0,0,0,0
1/20/2009,4:00,0,0,0,0,0,0
1/20/2009,4:30,0,0,0,0,0,0
1/20/2009,5:00,0,0,0,0,0,0
1/20/2009,23:00,-431,-431,-78205,-78205,0,0
1/20/2009,23:30,-78251,-78251,-138043,-138043,0,0
1/21/2009,0:00,-138055,-135795,-186731,-186731,0,0
1/21/2009,0:30,-186740,-186740,-227733,-227733,0,0
1/21/2009,1:00,-227755,-227755,-266872,-265924,0,0
1/21/2009,1:30,-265939,-265939,-313216,-310524,0,0
1/21/2009,2:00,-310532,-310074,-342670,-342670,0,0
1/21/2009,2:30,-342705,-340950,-384524,-384523,0,0
1/21/2009,3:00,-384529,-384529,-465356,-465356,0,0
1/21/2009,3:30,-465357,-465357,-514550,-508027,0,0
1/21/2009,4:00,-508055,-508055,-558282,-558282,0,0
1/21/2009,4:30,-558288,-558288,-632755,-629387,0,0
1/21/2009,5:00,-629437,-629437,-854492,-841906,0,0
1/21/2009,23:00,2118,75928,2089,75928,0,0
1/21/2009,23:30,76654,129610,73684,112485,0,0
1/22/2009,0:00,112505,119778,28126,74404,0,0
1/22/2009,0:30,72172,104505,68286,88375,0,0
1/22/2009,1:00,88377,139409,88377,124517,0,0
1/22/2009,1:30,124511,173841,99368,113856,0,0
1/22/2009,2:00,113863,133063,101296,133063,0,0
1/22/2009,2:30,133073,174756,110425,110575,0,0
1/22/2009,3:00,110578,235018,110547,233700,0,0
1/22/2009,3:30,233688,267779,173364,262532,0,0
1/22/2009,4:00,262539,415791,262530,408339,0,0
1/22/2009,4:30,408362,506863,393982,487108,0,0
1/22/2009,5:00,487160,796271,468795,778000,0,0
1/22/2009,23:00,-7218,-7218,-109120,-109120,0,0
1/22/2009,23:30,-109168,-108194,-191075,-188070,0,0
1/23/2009,0:00,-188107,-188107,-264458,-264458,0,0
1/23/2009,0:30,-264631,-262785,-319328,-319328,0,0
1/23/2009,1:00,-319366,-319366,-383728,-383728,0,0
1/23/2009,1:30,-383806,-383806,-429680,-428421,0,0
1/23/2009,2:00,-428430,-423525,-473222,-473222,0,0
1/23/2009,2:30,-473252,-458290,-516114,-516114,0,0
1/23/2009,3:00,-516255,-455362,-546762,-457365,0,0
1/23/2009,3:30,-450529,-273127,-463753,-462560,0,0
1/23/2009,4:00,-462556,-359233,-554025,-546269,0,0
1/23/2009,4:30,-546288,-546288,-697753,-617619,0,0
1/23/2009,5:00,-617627,-617627,-815544,-748114,0,0
1/23/2009,23:00,-2980,6221,-64951,-3633,0,0
1/23/2009,23:30,-3647,51247,-35729,23850,0,0
1/24/2009,0:00,23847,24311,-29864,5595,0,0
1/24/2009,0:30,5411,176268,5405,122310,0,0
1/24/2009,1:00,131520,163720,41039,100216,0,0
1/24/2009,1:30,100218,221550,67452,218615,0,0
1/24/2009,2:00,215030,268584,158008,242828,0,0
1/24/2009,2:30,242854,372076,225709,347000,0,0
1/24/2009,3:00,342838,441638,340633,439265,0,0
1/24/2009,3:30,439313,536101,439313,519341,0,0
1/24/2009,4:00,519341,522151,405874,425000,0,0
1/24/2009,4:30,427895,500292,301668,361409,0,0
1/24/2009,5:00,361418,576137,342401,424186,0,0
1/26/2009,23:00,-337,49736,-965,49736,0,0
1/26/2009,23:30,49754,129782,48263,129782,0,0
1/27/2009,0:00,129881,167296,129881,167296,0,0
1/27/2009,0:30,166509,178747,132384,166081,0,0
1/27/2009,1:00,164984,194981,142262,169979,0,0
1/27/2009,1:30,169983,222046,169983,202688,0,0
1/27/2009,2:00,202690,229606,169889,188387,0,0
1/27/2009,2:30,188388,219766,178258,200209,0,0
1/27/2009,3:00,200220,212399,138359,186036,0,0
1/27/2009,3:30,186040,186119,42831,115229,0,0
1/27/2009,4:00,115228,216382,110167,193700,0,0
1/27/2009,4:30,193750,394704,193750,320128,0,0
1/27/2009,5:00,322588,393214,189345,281924,0,0
1/27/2009,23:00,949,64276,949,64276,0,0
1/27/2009,23:30,55742,96345,12663,34624,0,0
1/28/2009,0:00,35567,79625,24156,79625,0,0
1/28/2009,0:30,78716,163573,75219,155488,0,0
1/28/2009,1:00,155482,167433,108776,132597,0,0
1/28/2009,1:30,132599,212928,122481,173858,0,0
1/28/2009,2:00,173880,254242,173880,241180,0,0
1/28/2009,2:30,241184,272965,202922,222239,0,0
1/28/2009,3:00,222289,274237,206649,237416,0,0
1/28/2009,3:30,226960,241603,190960,220621,0,0
1/28/2009,4:00,220612,300838,197024,300277,0,0
1/28/2009,4:30,300287,419216,244338,353087,0,0
1/28/2009,5:00,353150,398537,236447,377417,0,0
1/28/2009,23:00,4221,88809,4221,88809,0,0
1/28/2009,23:30,88843,143442,88843,142438,0,0
1/29/2009,0:00,142544,205015,142544,203511,0,0
1/29/2009,0:30,203545,250409,203545,250409,0,0
1/29/2009,1:00,250429,283497,249673,281400,0,0
1/29/2009,1:30,281405,318808,281405,318805,0,0
1/29/2009,2:00,318812,361936,318266,358696,0,0
1/29/2009,2:30,358700,432432,346894,398044,0,0
1/29/2009,3:00,398051,479929,398051,465069,0,0
1/29/2009,3:30,465085,550971,452700,544175,0,0
1/29/2009,4:00,544322,602079,516197,601609,0,0
1/29/2009,4:30,601638,637341,424527,538152,0,0
1/29/2009,5:00,538208,836362,483285,810096,0,0
1/29/2009,23:00,-3174,-3174,-81616,-81616,0,0
1/29/2009,23:30,-81638,-81638,-132258,-130563,0,0
1/30/2009,0:00,-130574,-129871,-167003,-165044,0,0
1/30/2009,0:30,-167034,-158053,-199737,-199737,0,0
1/30/2009,1:00,-199746,-184253,-229643,-229643,0,0
1/30/2009,1:30,-229643,-229643,-256418,-254377,0,0
1/30/2009,2:00,-254380,-254380,-308132,-308132,0,0
1/30/2009,2:30,-308153,-306202,-355324,-335138,0,0
1/30/2009,3:00,-335149,-329037,-389733,-382959,0,0
1/30/2009,3:30,-382965,-365325,-393489,-387150,0,0
1/30/2009,4:00,-387188,-387188,-427227,-427227,0,0
1/30/2009,4:30,-427240,-423735,-489459,-489459,0,0
1/30/2009,5:00,-489466,-489466,-686087,-675580,0,0
1/30/2009,23:00,1022,16199,-36567,-31479,0,0
1/30/2009,23:30,-30161,-28986,-113811,-113418,0,0
1/31/2009,0:00,-113444,-111642,-145872,-145675,0,0
1/31/2009,0:30,-145703,-145060,-190027,-190027,0,0
1/31/2009,1:00,-190044,-188275,-224362,-217873,0,0
1/31/2009,1:30,-217888,-216033,-240967,-236733,0,0
1/31/2009,2:00,-236758,-224003,-254693,-236388,0,0
1/31/2009,2:30,-236390,-169193,-262450,-262450,0,0
1/31/2009,3:00,-262500,-262500,-318806,-279519,0,0
1/31/2009,3:30,-279513,-274690,-328171,-299443,0,0
1/31/2009,4:00,-299489,-290179,-366368,-353082,0,0
1/31/2009,4:30,-353088,-334000,-449624,-426876,0,0
1/31/2009,5:00,-426920,-411126,-644916,-597206,0,0
2/2/2009,23:00,-2558,15227,-20547,270,0,0
2/2/2009,23:30,253,126845,253,123334,0,0
2/3/2009,0:00,123348,132986,88260,115692,0,0
2/3/2009,0:30,115700,136614,68934,118085,0,0
2/3/2009,1:00,118101,146219,101547,124327,0,0
2/3/2009,1:30,121933,181466,121933,181466,0,0
2/3/2009,2:00,181468,267689,181463,265792,0,0
2/3/2009,2:30,268238,272790,172288,183932,0,0
2/3/2009,3:00,183936,269959,137819,150031,0,0
2/3/2009,3:30,150035,175519,63378,175519,0,0
2/3/2009,4:00,160256,176162,68838,132080,0,0
2/3/2009,4:30,132089,385084,83941,385084,0,0
2/3/2009,5:00,386255,538293,386255,528366,0,0
2/3/2009,23:00,1371,4799,-67769,-67517,0,0
2/3/2009,23:30,-65221,-44746,-109520,-75598,0,0
2/4/2009,0:00,-74186,78425,-92176,31973,0,0
2/4/2009,0:30,26816,146859,24590,60686,0,0
2/4/2009,1:00,60697,104137,44889,75479,0,0
2/4/2009,1:30,75485,94715,-19760,70028,0,0
2/4/2009,2:00,70020,108838,55180,60807,0,0
2/4/2009,2:30,60809,83023,40060,45547,0,0
2/4/2009,3:00,45545,116686,39632,81609,0,0
2/4/2009,3:30,81606,219289,81584,196320,0,0
2/4/2009,4:00,196348,317278,191403,234537,0,0
2/4/2009,4:30,236695,485638,223425,476653,0,0
2/4/2009,5:00,476668,604664,471860,534406,0,0
2/4/2009,23:00,1387,84236,-257,83186,0,0
2/4/2009,23:30,83199,180203,83199,180203,0,0
2/5/2009,0:00,180240,264327,180025,264327,0,0
2/5/2009,0:30,264357,308643,264357,299386,0,0
2/5/2009,1:00,299853,316159,277473,298889,0,0
2/5/2009,1:30,298901,330585,295494,329899,0,0
2/5/2009,2:00,329906,343453,314772,342216,0,0
2/5/2009,2:30,342222,377723,297045,377723,0,0
2/5/2009,3:00,377778,382305,72791,244321,0,0
2/5/2009,3:30,246325,283991,88743,196303,0,0
2/5/2009,4:00,196315,285517,109193,183462,0,0
2/5/2009,4:30,183454,364292,153290,322897,0,0
2/5/2009,5:00,322898,449788,303773,339560,0,0
2/5/2009,23:00,-4281,1936,-66569,-61536,0,0
2/5/2009,23:30,-61555,-23160,-66078,-26483,0,0
2/6/2009,0:00,-26497,216577,-42113,201150,0,0
2/6/2009,0:30,201179,267580,188272,260996,0,0
2/6/2009,1:00,261006,340604,252846,340604,0,0
2/6/2009,1:30,344308,420570,339242,407065,0,0
2/6/2009,2:00,407116,458169,391658,458169,0,0
2/6/2009,2:30,458189,482427,451292,480526,0,0
2/6/2009,3:00,480532,515705,468797,501090,0,0
2/6/2009,3:30,498174,587818,498048,587818,0,0
2/6/2009,4:00,587828,606811,565199,592235,0,0
2/6/2009,4:30,592227,699716,578296,699716,0,0
2/6/2009,5:00,699754,864443,659630,845838,0,0
2/6/2009,23:00,738,96445,-4176,96445,0,0
2/6/2009,23:30,96470,145140,89355,116800,0,0
2/7/2009,0:00,116972,196137,98506,186126,0,0
2/7/2009,0:30,189428,241749,184323,228753,0,0
2/7/2009,1:00,228768,283134,228768,279244,0,0
2/7/2009,1:30,279333,310106,269819,306707,0,0
2/7/2009,2:00,306718,374721,306718,349550,0,0
2/7/2009,2:30,349556,447866,349556,446272,0,0
2/7/2009,3:00,446287,485232,444280,484651,0,0
2/7/2009,3:30,484684,542123,453974,540952,0,0
2/7/2009,4:00,540964,633212,540964,633212,0,0
2/7/2009,4:30,633251,677773,589157,667251,0,0
2/7/2009,5:00,667325,871743,661841,840738,0,0
2/9/2009,23:00,-284,175,-34350,-30328,0,0
2/9/2009,23:30,-30411,-28285,-95255,-85916,0,0
2/10/2009,0:00,-80965,35390,-96500,21118,0,0
2/10/2009,0:30,21107,23233,-41121,-14095,0,0
2/10/2009,1:00,-14096,-2067,-86075,-35040,0,0
2/10/2009,1:30,-32957,84341,-65389,77756,0,0
2/10/2009,2:00,77730,85817,-35643,38983,0,0
2/10/2009,2:30,36839,65624,3466,15587,0,0
2/10/2009,3:00,15628,18526,-52301,18522,0,0
2/10/2009,3:30,18525,55428,-172435,-85938,0,0
2/10/2009,4:00,-85939,-44484,-261307,-81622,0,0
2/10/2009,4:30,-66599,46642,-149226,20193,0,0
2/10/2009,5:00,17520,59081,-48931,21602,0,0
2/10/2009,23:00,-1388,37350,-16586,32598,0,0
2/10/2009,23:30,32636,49716,-82901,-82901,0,0
2/11/2009,0:00,-82960,-70469,-155913,-145482,0,0
2/11/2009,0:30,-145505,-113212,-296587,-243335,0,0
2/11/2009,1:00,-243404,-243404,-431145,-427412,0,0
2/11/2009,1:30,-421002,-412456,-480438,-480438,0,0
2/11/2009,2:00,-480465,-480465,-524413,-524413,0,0
2/11/2009,2:30,-524420,-513691,-615608,-615608,0,0
2/11/2009,3:00,-615614,-615614,-665279,-665279,0,0
2/11/2009,3:30,-665301,-665301,-716421,-716421,0,0
2/11/2009,4:00,-716424,-716424,-786264,-786264,0,0
2/11/2009,4:30,-786340,-786340,-867994,-867994,0,0
2/11/2009,5:00,-868058,-868058,-1096010,-1080382,0,0
2/11/2009,23:00,-7164,-7164,-101312,-101312,0,0
2/11/2009,23:30,-101332,-101332,-195131,-195131,0,0
2/12/2009,0:00,-195222,-61460,-259743,-69758,0,0
2/12/2009,0:30,-69751,31518,-117380,30922,0,0
2/12/2009,1:00,30924,137125,-60754,-27589,0,0
2/12/2009,1:30,-27569,31826,-90380,-15153,0,0
2/12/2009,2:00,-15154,79179,-101807,-40527,0,0
2/12/2009,2:30,-41398,30437,-101133,-44621,0,0
2/12/2009,3:00,-44626,-25698,-280258,-241320,0,0
2/12/2009,3:30,-241323,-165393,-318262,-199223,0,0
2/12/2009,4:00,-199249,159721,-237690,124146,0,0
2/12/2009,4:30,124175,177799,-61663,-24943,0,0
2/12/2009,5:00,-24942,114545,-147006,82119,0,0
2/12/2009,23:00,-4284,-4284,-75738,-75738,0,0
2/12/2009,23:30,-75762,-75762,-117899,-97676,0,0
2/13/2009,0:00,-97679,-90038,-128672,-113864,0,0
2/13/2009,0:30,-113860,-112323,-149829,-131546,0,0
2/13/2009,1:00,-136047,-40462,-142756,-127917,0,0
2/13/2009,1:30,-127948,77465,-131121,7416,0,0
2/13/2009,2:00,-9923,-8232,-84053,-75883,0,0
2/13/2009,2:30,-75868,-74553,-253802,-218975,0,0
2/13/2009,3:00,-218970,-173198,-280242,-181262,0,0
2/13/2009,3:30,-181263,-119864,-274589,-239414,0,0
2/13/2009,4:00,-239431,-226018,-421864,-371772,0,0
2/13/2009,4:30,-371774,-47144,-499224,-47144,0,0
2/13/2009,5:00,-47097,390848,-274148,367099,0,0
2/13/2009,23:00,135,14669,-46708,-7707,0,0
2/13/2009,23:30,-7719,50964,-47052,50964,0,0
2/14/2009,0:00,50965,128751,50965,108500,0,0
2/14/2009,0:30,108847,114326,-44771,-18650,0,0
2/14/2009,1:00,-18587,52951,-84272,-83669,0,0
2/14/2009,1:30,-83671,29631,-104653,5926,0,0
2/14/2009,2:00,5927,30977,-136377,-127365,0,0
2/14/2009,2:30,-127367,-60676,-165763,-69959,0,0
2/14/2009,3:00,-71343,232119,-82898,214463,0,0
2/14/2009,3:30,214466,253444,88948,144864,0,0
2/14/2009,4:00,144877,262379,12843,207996,0,0
2/14/2009,4:30,208000,247430,-220044,-39695,0,0
2/14/2009,5:00,-38425,315986,-261198,-261198,0,0
2/16/2009,23:00,0,0,0,0,0,0
2/16/2009,23:30,0,0,0,0,0,0
2/17/2009,0:00,0,0,0,0,0,0
2/17/2009,0:30,0,0,0,0,0,0
2/17/2009,1:00,0,0,0,0,0,0
2/17/2009,1:30,0,0,0,0,0,0
2/17/2009,2:00,0,0,0,0,0,0
2/17/2009,2:30,0,0,0,0,0,0
2/17/2009,3:00,0,0,0,0,0,0
2/17/2009,3:30,0,0,0,0,0,0
2/17/2009,4:00,0,0,0,0,0,0
2/17/2009,4:30,0,0,0,0,0,0
2/17/2009,5:00,0,0,0,0,0,0
2/17/2009,23:00,-1939,-1939,-121935,-121935,0,0
2/17/2009,23:30,-121968,-121968,-197937,-197937,0,0
2/18/2009,0:00,-198000,-183268,-256243,-256024,0,0
2/18/2009,0:30,-256034,-256034,-303559,-303559,0,0
2/18/2009,1:00,-303566,-303566,-352381,-352381,0,0
2/18/2009,1:30,-352412,-352412,-403561,-391159,0,0
2/18/2009,2:00,-391177,-391177,-425308,-424337,0,0
2/18/2009,2:30,-424366,-424366,-459273,-459273,0,0
2/18/2009,3:00,-459276,-459276,-502112,-502112,0,0
2/18/2009,3:30,-502120,-502120,-545497,-545497,0,0
2/18/2009,4:00,-545510,-545510,-617116,-617116,0,0
2/18/2009,4:30,-617124,-608600,-678838,-678838,0,0
2/18/2009,5:00,-678859,-656592,-871015,-871015,0,0
2/18/2009,23:00,1191,31033,-340,37,0,0
2/18/2009,23:30,37,15330,-77391,-876,0,0
2/19/2009,0:00,-4272,69751,-6647,26111,0,0
2/19/2009,0:30,26116,165730,-12380,155053,0,0
2/19/2009,1:00,155061,182429,129754,166133,0,0
2/19/2009,1:30,166135,203566,156958,180594,0,0
2/19/2009,2:00,180597,194299,151200,182669,0,0
2/19/2009,2:30,182671,214737,129173,165568,0,0
2/19/2009,3:00,165567,186138,14984,101881,0,0
2/19/2009,3:30,101882,195471,-54271,161434,0,0
2/19/2009,4:00,166522,208564,-32262,208564,0,0
2/19/2009,4:30,213376,274418,22933,123056,0,0
2/19/2009,5:00,76892,275714,-22561,133024,0,0
2/19/2009,23:00,2692,42819,-3336,34926,0,0
2/19/2009,23:30,34924,48785,-53112,-30061,0,0
2/20/2009,0:00,-30053,-30025,-76855,-72108,0,0
2/20/2009,0:30,-72113,-35892,-89690,-67281,0,0
2/20/2009,1:00,-67315,-61473,-160370,-146581,0,0
2/20/2009,1:30,-146593,-145991,-240957,-236832,0,0
2/20/2009,2:00,-236841,-176416,-237876,-213539,0,0
2/20/2009,2:30,-213549,-149556,-244420,-162216,0,0
2/20/2009,3:00,-162213,-144034,-283263,-283263,0,0
2/20/2009,3:30,-283279,-178923,-314024,-291993,0,0
2/20/2009,4:00,-291994,-272853,-358847,-353388,0,0
2/20/2009,4:30,-353397,-329646,-453910,-416722,0,0
2/20/2009,5:00,-408087,-390345,-612373,-504966,0,0
2/20/2009,23:00,-5147,23900,-80150,4766,0,0
2/20/2009,23:30,5329,82256,-46253,22090,0,0
2/21/2009,0:00,20428,67458,-42044,-12279,0,0
2/21/2009,0:30,-12289,9836,-106512,-578,0,0
2/21/2009,1:00,-554,8372,-80217,-56505,0,0
2/21/2009,1:30,-56506,85722,-62230,34033,0,0
2/21/2009,2:00,34035,65968,-336215,-322089,0,0
2/21/2009,2:30,-322103,-176385,-404534,-299620,0,0
2/21/2009,3:00,-299635,-213941,-420824,-354402,0,0
2/21/2009,3:30,-354407,357892,-436679,223881,0,0
2/21/2009,4:00,223906,450157,223906,356433,0,0
