Date,Time,Open,High,Low,Close,Vol,OI
2/12/2009,3:30,152627,224999,130983,197367,0,0
2/12/2009,4:00,197371,416673,172437,405684,0,0
2/12/2009,4:30,405722,457269,333000,370481,0,0
2/12/2009,5:00,370485,478544,317613,477818,0,0
2/12/2009,23:00,119,17574,103,15323,0,0
2/12/2009,23:30,15326,50855,13244,50855,0,0
2/13/2009,0:00,50862,80385,46900,80385,0,0
2/13/2009,0:30,80393,103381,78354,103381,0,0
2/13/2009,1:00,102970,174225,102970,139495,0,0
2/13/2009,1:30,139502,263459,137303,230326,0,0
2/13/2009,2:00,221670,224054,197090,208571,0,0
2/13/2009,2:30,208587,220095,139948,162238,0,0
2/13/2009,3:00,162246,208704,144325,206890,0,0
2/13/2009,3:30,206893,250762,162618,201447,0,0
2/13/2009,4:00,201451,211212,139659,173603,0,0
2/13/2009,4:30,173605,386904,119824,386904,0,0
2/13/2009,5:00,386989,693313,263318,687835,0,0
2/13/2009,23:00,1013,43880,792,37529,0,0
2/13/2009,23:30,37533,100598,29363,100598,0,0
2/14/2009,0:00,100609,165047,100609,157296,0,0
2/14/2009,0:30,157646,161620,89512,117223,0,0
2/14/2009,1:00,117290,160282,99652,104498,0,0
2/14/2009,1:30,104525,175991,103806,166877,0,0
2/14/2009,2:00,166879,176947,108678,120039,0,0
2/14/2009,2:30,120040,165802,93806,160396,0,0
2/14/2009,3:00,159058,333421,157537,328347,0,0
2/14/2009,3:30,328352,364306,272750,318266,0,0
2/14/2009,4:00,318303,395161,238070,366215,0,0
2/14/2009,4:30,366220,392629,172136,268628,0,0
2/14/2009,5:00,269921,452621,224458,227006,0,0
2/16/2009,23:00,0,0,0,0,0,0
2/16/2009,23:30,0,0,0,0,0,0
2/17/2009,0:00,0,0,0,0,0,0
2/17/2009,0:30,0,0,0,0,0,0
2/17/2009,1:00,0,0,0,0,0,0
2/17/2009,1:30,0,0,0,0,0,0
2/17/2009,2:00,0,0,0,0,0,0
2/17/2009,2:30,0,0,0,0,0,0
2/17/2009,3:00,0,0,0,0,0,0
2/17/2009,3:30,0,0,0,0,0,0
2/17/2009,4:00,0,0,0,0,0,0
2/17/2009,4:30,0,0,0,0,0,0
2/17/2009,5:00,0,0,0,0,0,0
2/17/2009,23:00,0,5745,0,5745,0,0
2/17/2009,23:30,5760,10252,3340,6199,0,0
2/18/2009,0:00,6202,16530,6202,8237,0,0
2/18/2009,0:30,8237,14566,7464,14139,0,0
2/18/2009,1:00,14139,15138,8099,15138,0,0
2/18/2009,1:30,15138,16034,8847,16034,0,0
2/18/2009,2:00,16034,17595,8950,17595,0,0
2/18/2009,2:30,17595,19289,10050,19289,0,0
2/18/2009,3:00,19289,20504,19289,20504,0,0
2/18/2009,3:30,20509,22807,20509,21565,0,0
2/18/2009,4:00,21569,26966,11900,12345,0,0
2/18/2009,4:30,12345,29394,12345,13143,0,0
2/18/2009,5:00,13143,33522,13143,15134,0,0
2/18/2009,23:00,1419,44570,1419,37099,0,0
2/18/2009,23:30,37111,85908,14232,80066,0,0
2/19/2009,0:00,76704,149955,76704,128830,0,0
2/19/2009,0:30,128841,227230,111231,223922,0,0
2/19/2009,1:00,223938,261945,211266,254986,0,0
2/19/2009,1:30,254988,288948,248781,285632,0,0
2/19/2009,2:00,285635,306165,275077,306165,0,0
2/19/2009,2:30,306171,326811,294231,318949,0,0
2/19/2009,3:00,318956,333856,256485,306610,0,0
2/19/2009,3:30,306612,378887,238186,360565,0,0
2/19/2009,4:00,365658,408964,279036,408964,0,0
2/19/2009,4:30,413807,474375,341467,407964,0,0
2/19/2009,5:00,361807,521686,344317,465220,0,0
2/19/2009,23:00,4041,67538,4041,63509,0,0
2/19/2009,23:30,63518,78011,49395,66490,0,0
2/20/2009,0:00,66509,83082,50089,74521,0,0
2/20/2009,0:30,74527,110482,74527,101983,0,0
2/20/2009,1:00,101990,105510,75503,94575,0,0
2/20/2009,1:30,94593,95282,63769,74667,0,0
2/20/2009,2:00,74670,119814,73160,105511,0,0
2/20/2009,2:30,105511,155583,93679,152959,0,0
2/20/2009,3:00,152967,163023,110084,110245,0,0
2/20/2009,3:30,110249,165959,110249,131764,0,0
2/20/2009,4:00,131767,149534,117802,130738,0,0
2/20/2009,4:30,130739,146884,103156,138234,0,0
2/20/2009,5:00,138236,186686,115471,180390,0,0
2/20/2009,23:00,886,83518,728,83518,0,0
2/20/2009,23:30,84089,140738,80503,135695,0,0
2/21/2009,0:00,134560,174885,123976,151855,0,0
2/21/2009,0:30,151859,186486,118173,185155,0,0
2/21/2009,1:00,185197,203882,139083,184719,0,0
2/21/2009,1:30,184720,275092,180131,254380,0,0
2/21/2009,2:00,254383,278889,90503,105301,0,0
2/21/2009,2:30,105302,183822,72620,139638,0,0
2/21/2009,3:00,139639,199873,90377,142172,0,0
2/21/2009,3:30,142175,539101,106018,466702,0,0
2/21/2009,4:00,466735,639907,466735,594270,0,0
2/21/2009,4:30,594327,678097,444882,453538,0,0
2/21/2009,5:00,453548,770305,349869,679910,0,0
2/23/2009,23:00,1925,31265,1925,24301,0,0
2/23/2009,23:30,24307,26613,9581,24162,0,0
2/24/2009,0:00,24165,39241,11481,24423,0,0
2/24/2009,0:30,24429,43711,13286,36760,0,0
2/24/2009,1:00,36774,41783,7387,18621,0,0
2/24/2009,1:30,18621,31418,8338,22693,0,0
2/24/2009,2:00,22693,23073,8392,8671,0,0
2/24/2009,2:30,8671,38566,8671,21324,0,0
2/24/2009,3:00,21324,28951,20144,23180,0,0
2/24/2009,3:30,21901,63883,21901,61849,0,0
2/24/2009,4:00,60469,62641,21942,22652,0,0
2/24/2009,4:30,22655,50036,22110,30789,0,0
2/24/2009,5:00,30791,46558,9526,33618,0,0
2/24/2009,23:00,2394,94942,2394,94942,0,0
2/24/2009,23:30,95013,162137,86033,162137,0,0
2/25/2009,0:00,162226,233258,154809,233258,0,0
2/25/2009,0:30,233285,284778,228535,278448,0,0
2/25/2009,1:00,278472,317199,278472,317199,0,0
2/25/2009,1:30,309391,346267,304282,346267,0,0
2/25/2009,2:00,346322,396555,346322,378195,0,0
2/25/2009,2:30,378199,449942,354598,449942,0,0
2/25/2009,3:00,449962,517684,449962,517684,0,0
2/25/2009,3:30,517695,582464,517695,582464,0,0
2/25/2009,4:00,582473,646814,582473,646814,0,0
2/25/2009,4:30,646817,730088,646817,730088,0,0
2/25/2009,5:00,730103,904981,730103,904981,0,0
2/25/2009,23:00,531,30118,292,29162,0,0
2/25/2009,23:30,28637,53245,10131,44181,0,0
2/26/2009,0:00,44183,61692,21626,40889,0,0
2/26/2009,0:30,40904,95086,32797,93566,0,0
2/26/2009,1:00,93567,126252,92673,112160,0,0
2/26/2009,1:30,112161,126094,110501,117429,0,0
2/26/2009,2:00,117433,147350,108081,147350,0,0
2/26/2009,2:30,147351,169933,142724,162438,0,0
2/26/2009,3:00,162442,250674,154126,233636,0,0
2/26/2009,3:30,229404,292597,198303,261936,0,0
2/26/2009,4:00,273797,339763,253539,315000,0,0
2/26/2009,4:30,315001,676881,296088,644506,0,0
2/26/2009,5:00,644525,710311,397661,418687,0,0
2/26/2009,23:00,1543,57523,1543,57523,0,0
2/26/2009,23:30,58865,133005,53123,129310,0,0
2/27/2009,0:00,129326,192267,117401,191487,0,0
2/27/2009,0:30,191512,220142,173688,199176,0,0
2/27/2009,1:00,199182,229325,197795,219033,0,0
2/27/2009,1:30,220800,233747,192798,225676,0,0
2/27/2009,2:00,225697,249632,206079,219399,0,0
2/27/2009,2:30,219433,231372,141426,215958,0,0
2/27/2009,3:00,215962,271707,199272,256919,0,0
2/27/2009,3:30,256920,294595,140611,222346,0,0
2/27/2009,4:00,222347,222371,95194,110960,0,0
2/27/2009,4:30,110962,141228,91752,134826,0,0
2/27/2009,5:00,134828,204516,121705,196094,0,0
2/27/2009,23:00,730,71439,730,64946,0,0
2/27/2009,23:30,63772,157972,60818,149686,0,0
2/28/2009,0:00,150220,193705,127187,166812,0,0
2/28/2009,0:30,166867,174305,110638,168246,0,0
2/28/2009,1:00,168284,289417,168284,289266,0,0
2/28/2009,1:30,287392,310211,242149,256853,0,0
2/28/2009,2:00,256856,329288,192395,266089,0,0
2/28/2009,2:30,266090,386198,266090,335624,0,0
2/28/2009,3:00,335627,450787,296917,450408,0,0
2/28/2009,3:30,450410,489364,405859,411560,0,0
2/28/2009,4:00,411577,532525,394823,463925,0,0
2/28/2009,4:30,463946,540122,401320,451411,0,0
2/28/2009,5:00,451437,647959,428669,568235,0,0
3/2/2009,23:00,73,57009,73,41688,0,0
3/2/2009,23:30,41693,67955,18427,56707,0,0
3/3/2009,0:00,56709,75554,50956,61455,0,0
3/3/2009,0:30,61467,97893,34832,62121,0,0
3/3/2009,1:00,62126,71452,35760,39869,0,0
3/3/2009,1:30,39870,60369,22528,58001,0,0
3/3/2009,2:00,58002,59322,22389,23491,0,0
3/3/2009,2:30,23527,25958,23527,24972,0,0
3/3/2009,3:00,24972,34514,24368,34514,0,0
3/3/2009,3:30,34516,35220,28060,30064,0,0
3/3/2009,4:00,30064,39522,2580,32110,0,0
3/3/2009,4:30,32110,32566,874,941,0,0
3/3/2009,5:00,941,46125,941,6613,0,0
3/3/2009,23:00,2068,87856,2068,86350,0,0
3/3/2009,23:30,84192,166983,77999,166409,0,0
3/4/2009,0:00,166427,208088,158260,195450,0,0
3/4/2009,0:30,195457,213948,109551,188509,0,0
3/4/2009,1:00,188514,195081,131237,152629,0,0
3/4/2009,1:30,152635,381982,151588,359562,0,0
3/4/2009,2:00,353792,366239,282503,303623,0,0
3/4/2009,2:30,303631,423590,230149,331295,0,0
3/4/2009,3:00,331300,481737,260455,447414,0,0
3/4/2009,3:30,447423,591608,447423,578234,0,0
3/4/2009,4:00,578253,705481,578253,686706,0,0
3/4/2009,4:30,686765,701799,568106,586609,0,0
3/4/2009,5:00,567566,731971,509683,539691,0,0
3/4/2009,23:00,5211,110813,5211,110701,0,0
3/4/2009,23:30,111101,197606,111101,196122,0,0
3/5/2009,0:00,196200,276366,191379,276366,0,0
3/5/2009,0:30,276414,352692,276414,352692,0,0
3/5/2009,1:00,352717,414274,352717,412946,0,0
3/5/2009,1:30,412995,469660,412995,467841,0,0
3/5/2009,2:00,467853,506644,467853,506644,0,0
3/5/2009,2:30,506650,555781,495322,546786,0,0
3/5/2009,3:00,546816,589362,546816,589362,0,0
3/5/2009,3:30,589380,651135,589380,649856,0,0
3/5/2009,4:00,649862,739898,646833,739898,0,0
3/5/2009,4:30,739971,826621,712670,826621,0,0
3/5/2009,5:00,826657,950369,798664,950369,0,0
3/5/2009,23:00,640,40742,640,37975,0,0
3/5/2009,23:30,40785,74260,38485,63522,0,0
3/6/2009,0:00,63523,81463,62951,63488,0,0
3/6/2009,0:30,63489,96519,12171,33684,0,0
3/6/2009,1:00,33684,102825,21386,46891,0,0
3/6/2009,1:30,46891,76690,36197,76690,0,0
3/6/2009,2:00,76697,87661,42033,58659,0,0
3/6/2009,2:30,58659,135626,42244,82088,0,0
3/6/2009,3:00,82091,84031,45440,58595,0,0
3/6/2009,3:30,58603,73404,25004,25665,0,0
3/6/2009,4:00,25665,78094,24257,37561,0,0
3/6/2009,4:30,37562,127254,37562,92632,0,0
3/6/2009,5:00,92633,116542,44317,72489,0,0
3/6/2009,23:00,2123,90536,2123,85476,0,0
3/6/2009,23:30,85549,130513,78421,126665,0,0
3/7/2009,0:00,126690,139741,55881,60041,0,0
3/7/2009,0:30,60048,92529,42089,92518,0,0
3/7/2009,1:00,92535,114822,72392,96639,0,0
3/7/2009,1:30,96641,190981,92471,111162,0,0
3/7/2009,2:00,110391,135778,109755,134970,0,0
3/7/2009,2:30,134991,140493,129444,136844,0,0
3/7/2009,3:00,136846,154195,126561,153120,0,0
3/7/2009,3:30,153122,228905,144750,180484,0,0
3/7/2009,4:00,180491,184644,141161,148528,0,0
3/7/2009,4:30,148529,171286,129914,152016,0,0
3/7/2009,5:00,152017,538386,148174,426924,0,0
3/9/2009,23:00,222,86391,222,71551,0,0
3/9/2009,23:30,71573,174213,71573,169038,0,0
3/10/2009,0:00,169055,193742,101912,123802,0,0
3/10/2009,0:30,123340,180326,95552,140189,0,0
3/10/2009,1:00,140203,177232,103945,139759,0,0
3/10/2009,1:30,139774,238050,136482,194787,0,0
3/10/2009,2:00,194788,202559,123324,173778,0,0
3/10/2009,2:30,184176,184318,103079,114915,0,0
3/10/2009,3:00,114915,144916,113767,132097,0,0
3/10/2009,3:30,132098,223533,118909,125206,0,0
3/10/2009,4:00,125208,205049,112057,140522,0,0
3/10/2009,4:30,140534,160385,106936,139690,0,0
3/10/2009,5:00,139691,226832,124841,226832,0,0
3/10/2009,23:00,2413,131329,2413,131329,0,0
3/10/2009,23:30,131385,234467,131385,234467,0,0
3/11/2009,0:00,234502,319463,234502,319463,0,0
3/11/2009,0:30,319470,389702,317160,389702,0,0
3/11/2009,1:00,389732,448156,387512,448156,0,0
3/11/2009,1:30,448253,512076,448253,512076,0,0
3/11/2009,2:00,512090,559820,512090,559820,0,0
3/11/2009,2:30,559849,599989,559849,599989,0,0
3/11/2009,3:00,600009,654697,600009,654697,0,0
3/11/2009,3:30,654724,716117,654724,716117,0,0
3/11/2009,4:00,716121,775997,716121,775997,0,0
3/11/2009,4:30,776029,856783,776029,856783,0,0
3/11/2009,5:00,856803,1128402,854822,1123068,0,0
3/11/2009,23:00,1781,110550,1781,110550,0,0
3/11/2009,23:30,110584,198336,101695,198336,0,0
3/12/2009,0:00,198373,241454,192882,221285,0,0
3/12/2009,0:30,221362,269615,214493,252062,0,0
3/12/2009,1:00,252086,291249,246758,291249,0,0
3/12/2009,1:30,291268,300410,276295,296445,0,0
3/12/2009,2:00,296447,321298,296276,309677,0,0
3/12/2009,2:30,309683,357075,309158,346283,0,0
3/12/2009,3:00,346286,419906,344755,395968,0,0
3/12/2009,3:30,395978,435070,371883,397812,0,0
3/12/2009,4:00,397837,528084,388409,491579,0,0
3/12/2009,4:30,491582,686105,491582,663361,0,0
3/12/2009,5:00,663386,839224,599257,839224,0,0
3/12/2009,23:00,1177,33889,1177,33468,0,0
3/12/2009,23:30,33802,115201,32071,105713,0,0
3/13/2009,0:00,105726,169526,103562,168444,0,0
3/13/2009,0:30,168472,195539,162686,183695,0,0
3/13/2009,1:00,183718,253886,180776,246438,0,0
3/13/2009,1:30,246442,309423,241302,297946,0,0
3/13/2009,2:00,297974,371305,295474,368030,0,0
3/13/2009,2:30,368036,410556,368036,410556,0,0
3/13/2009,3:00,410594,451409,400273,447245,0,0
3/13/2009,3:30,447255,529172,440770,523185,0,0
3/13/2009,4:00,512990,601346,512990,601346,0,0
3/13/2009,4:30,601362,674411,601362,674411,0,0
3/13/2009,5:00,674512,849040,674512,849040,0,0
3/13/2009,23:00,1088,55617,1088,54530,0,0
3/13/2009,23:30,54547,121221,45651,82199,0,0
3/14/2009,0:00,82210,148099,64801,120348,0,0
3/14/2009,0:30,119979,128382,79603,118180,0,0
3/14/2009,1:00,118181,119652,79147,87624,0,0
3/14/2009,1:30,87629,104563,76323,89977,0,0
3/14/2009,2:00,89998,166023,88862,162099,0,0
3/14/2009,2:30,162101,218360,162101,209950,0,0
3/14/2009,3:00,209986,217226,159806,205464,0,0
3/14/2009,3:30,205485,234741,143800,169258,0,0
3/14/2009,4:00,173154,314609,168155,265647,0,0
3/14/2009,4:30,265658,373391,209431,329945,0,0
3/14/2009,5:00,329949,452061,308026,381571,0,0
3/16/2009,23:00,1418,30336,1418,25195,0,0
3/16/2009,23:30,25197,38626,11299,18021,0,0
3/17/2009,0:00,18021,63328,17730,30481,0,0
3/17/2009,0:30,30485,112043,24812,104088,0,0
3/17/2009,1:00,104098,155113,97671,154991,0,0
3/17/2009,1:30,155004,170255,129530,152004,0,0
3/17/2009,2:00,152010,227214,152010,223476,0,0
3/17/2009,2:30,223478,228950,200276,212351,0,0
3/17/2009,3:00,212355,245156,197034,226394,0,0
3/17/2009,3:30,226419,232831,125052,173414,0,0
3/17/2009,4:00,173436,219047,105300,135621,0,0
3/17/2009,4:30,135626,170616,55792,98511,0,0
3/17/2009,5:00,98515,146357,77202,99071,0,0
3/17/2009,23:00,941,70791,941,70791,0,0
3/17/2009,23:30,70803,124847,70803,119346,0,0
3/18/2009,0:00,118848,171074,116963,171074,0,0
3/18/2009,0:30,170593,202068,169695,194290,0,0
3/18/2009,1:00,194295,255524,189712,253522,0,0
3/18/2009,1:30,253527,288209,253398,288209,0,0
3/18/2009,2:00,288218,356895,288218,353734,0,0
3/18/2009,2:30,353738,406164,327868,400187,0,0
3/18/2009,3:00,400260,440219,396865,437745,0,0
3/18/2009,3:30,437764,492125,422124,459097,0,0
3/18/2009,4:00,459112,557783,459112,557783,0,0
3/18/2009,4:30,557801,643554,557801,643554,0,0
3/18/2009,5:00,643709,847247,643709,844372,0,0
3/18/2009,23:00,17967,90654,17967,87880,0,0
3/18/2009,23:30,87889,113035,84103,105992,0,0
3/19/2009,0:00,106036,189702,99522,189700,0,0
3/19/2009,0:30,189715,207260,172107,185728,0,0
3/19/2009,1:00,185730,272588,185730,270224,0,0
3/19/2009,1:30,270249,374769,266696,355991,0,0
3/19/2009,2:00,357872,405843,309750,404513,0,0
3/19/2009,2:30,404542,422578,366883,389244,0,0
3/19/2009,3:00,389260,494699,384943,482718,0,0
3/19/2009,3:30,482192,695318,476680,680040,0,0
3/19/2009,4:00,681176,829910,648009,829910,0,0
3/19/2009,4:30,829953,882847,750256,867313,0,0
3/19/2009,5:00,867337,1107365,752322,1107365,0,0
3/19/2009,23:00,3669,70355,3669,70355,0,0
3/19/2009,23:30,69968,133345,66528,120333,0,0
3/20/2009,0:00,120350,178878,120350,165129,0,0
3/20/2009,0:30,165145,185038,160877,171845,0,0
3/20/2009,1:00,171863,203903,171863,200479,0,0
3/20/2009,1:30,200486,217776,192881,217776,0,0
3/20/2009,2:00,217803,237766,207664,224064,0,0
3/20/2009,2:30,224069,261631,219934,260371,0,0
3/20/2009,3:00,260376,297439,239226,281666,0,0
3/20/2009,3:30,281672,319931,276630,304363,0,0
3/20/2009,4:00,304441,332995,303717,332995,0,0
3/20/2009,4:30,332997,400798,328263,383142,0,0
3/20/2009,5:00,383146,464372,358481,444359,0,0
3/20/2009,23:00,54509,333044,54509,315917,0,0
3/20/2009,23:30,315929,343227,242306,342950,0,0
3/21/2009,0:00,342960,348891,287584,335293,0,0
3/21/2009,0:30,335295,339307,229913,253576,0,0
3/21/2009,1:00,253585,317689,211547,221249,0,0
3/21/2009,1:30,221255,256806,216387,256742,0,0
3/21/2009,2:00,256743,262238,117450,164826,0,0
3/21/2009,2:30,164827,171189,50910,53070,0,0
3/21/2009,3:00,53070,121254,42109,44112,0,0
3/21/2009,3:30,44112,61605,40885,61605,0,0
3/21/2009,4:00,61610,84656,50147,67917,0,0
3/21/2009,4:30,67919,76864,60408,76864,0,0
3/21/2009,5:00,76867,108276,50026,71031,0,0
3/23/2009,23:00,2339,83536,2339,83536,0,0
3/23/2009,23:30,83569,170133,83569,170133,0,0
3/24/2009,0:00,170139,228907,167793,228907,0,0
3/24/2009,0:30,228930,265744,224368,265744,0,0
3/24/2009,1:00,265754,328856,265754,321590,0,0
3/24/2009,1:30,321614,369146,321614,369146,0,0
3/24/2009,2:00,369149,390812,357682,390812,0,0
3/24/2009,2:30,390827,434795,390827,434795,0,0
3/24/2009,3:00,434852,478222,434852,478222,0,0
3/24/2009,3:30,478226,515583,478226,515583,0,0
3/24/2009,4:00,515609,594314,515609,594314,0,0
3/24/2009,4:30,594345,681539,594345,681539,0,0
3/24/2009,5:00,681555,927007,681555,927007,0,0
3/24/2009,23:00,205,14651,205,14395,0,0
3/24/2009,23:30,14400,36149,12687,22449,0,0
3/25/2009,0:00,22449,29375,17117,25978,0,0
3/25/2009,0:30,25978,55011,24770,54300,0,0
3/25/2009,1:00,54307,58165,42455,43602,0,0
3/25/2009,1:30,43624,69341,42350,67347,0,0
3/25/2009,2:00,67349,124783,66712,115530,0,0
3/25/2009,2:30,115543,202572,109660,178702,0,0
3/25/2009,3:00,178705,188383,110036,124250,0,0
3/25/2009,3:30,124253,173975,124140,142383,0,0
3/25/2009,4:00,142391,176861,120376,139035,0,0
3/25/2009,4:30,132161,159060,100226,145301,0,0
3/25/2009,5:00,145304,171314,89156,89542,0,0
3/25/2009,23:00,6984,106878,6984,106878,0,0
3/25/2009,23:30,106905,194463,106905,191282,0,0
3/26/2009,0:00,191339,249703,191339,247919,0,0
3/26/2009,0:30,247952,286768,247952,286538,0,0
3/26/2009,1:00,286564,314315,282139,309986,0,0
3/26/2009,1:30,309992,341762,297948,340828,0,0
3/26/2009,2:00,340846,342111,305310,335132,0,0
3/26/2009,2:30,335140,381282,262521,287459,0,0
3/26/2009,3:00,287465,361723,217739,268303,0,0
3/26/2009,3:30,268343,268674,103305,131011,0,0
3/26/2009,4:00,131011,134976,77102,110473,0,0
3/26/2009,4:30,110134,251899,102423,238152,0,0
3/26/2009,5:00,238161,694990,207313,568721,0,0
3/26/2009,23:00,2127,87403,2127,86027,0,0
3/26/2009,23:30,86069,154343,86069,140847,0,0
3/27/2009,0:00,140852,212704,140852,212704,0,0
3/27/2009,0:30,212729,267512,203396,267512,0,0
3/27/2009,1:00,267535,320965,267535,320965,0,0
3/27/2009,1:30,320982,391798,320982,391798,0,0
3/27/2009,2:00,391811,428953,377703,408780,0,0
3/27/2009,2:30,408781,500493,408781,498083,0,0
3/27/2009,3:00,498115,545509,498115,545509,0,0
3/27/2009,3:30,545553,614543,545553,604392,0,0
3/27/2009,4:00,604408,681506,604408,681506,0,0
3/27/2009,4:30,681522,766919,679848,766919,0,0
3/27/2009,5:00,766955,1026496,766955,1026496,0,0
3/27/2009,23:00,146,8321,146,6740,0,0
3/27/2009,23:30,6741,19560,3652,19333,0,0
3/28/2009,0:00,19339,30465,17278,30465,0,0
3/28/2009,0:30,30467,43008,23812,35326,0,0
3/28/2009,1:00,35328,56373,30399,53747,0,0
3/28/2009,1:30,53748,63091,41070,41346,0,0
3/28/2009,2:00,41351,52577,34676,38432,0,0
3/28/2009,2:30,38432,39295,24252,37225,0,0
3/28/2009,3:00,37225,43775,26479,29981,0,0
3/28/2009,3:30,29981,69210,20198,38271,0,0
3/28/2009,4:00,38271,53308,21377,39300,0,0
3/28/2009,4:30,39300,97159,39300,47441,0,0
