Date,Time,Open,High,Low,Close,Vol,OI
2/2/2009,23:00,-55,-25,-86,-44,0,0
2/2/2009,23:30,-44,51,-44,36,0,0
2/3/2009,0:00,36,39,-4,7,0,0
2/3/2009,0:30,7,11,-12,3,0,0
2/3/2009,1:00,3,16,-6,2,0,0
2/3/2009,1:30,1,22,1,14,0,0
2/3/2009,2:00,14,34,14,29,0,0
2/3/2009,2:30,30,30,-5,-4,0,0
2/3/2009,3:00,-4,13,-15,-13,0,0
2/3/2009,3:30,-13,-10,-22,-10,0,0
2/3/2009,4:00,-11,-10,-22,-14,0,0
2/3/2009,4:30,-14,29,-20,29,0,0
2/3/2009,5:00,30,45,24,31,0,0
2/3/2009,23:00,15,46,-76,-65,0,0
2/3/2009,23:30,-61,-19,-64,-31,0,0
2/4/2009,0:00,-31,35,-45,5,0,0
2/4/2009,0:30,4,50,3,28,0,0
2/4/2009,1:00,28,33,12,23,0,0
2/4/2009,1:30,23,29,5,20,0,0
2/4/2009,2:00,20,32,10,11,0,0
2/4/2009,2:30,11,25,4,9,0,0
2/4/2009,3:00,9,36,8,19,0,0
2/4/2009,3:30,19,62,19,52,0,0
2/4/2009,4:00,52,67,50,53,0,0
2/4/2009,4:30,54,79,50,76,0,0
2/4/2009,5:00,76,77,60,60,0,0
2/4/2009,23:00,3,70,-16,65,0,0
2/4/2009,23:30,65,79,65,78,0,0
2/5/2009,0:00,78,82,76,80,0,0
2/5/2009,0:30,80,81,68,70,0,0
2/5/2009,1:00,70,70,58,62,0,0
2/5/2009,1:30,62,62,56,59,0,0
2/5/2009,2:00,59,61,48,50,0,0
2/5/2009,2:30,50,53,40,53,0,0
2/5/2009,3:00,53,53,-20,6,0,0
2/5/2009,3:30,7,13,-13,1,0,0
2/5/2009,4:00,1,22,-7,19,0,0
2/5/2009,4:30,19,30,2,10,0,0
2/5/2009,5:00,10,25,-1,4,0,0
2/5/2009,23:00,-48,-25,-88,-57,0,0
2/5/2009,23:30,-57,12,-62,-2,0,0
2/6/2009,0:00,-2,59,-19,50,0,0
2/6/2009,0:30,50,60,42,50,0,0
2/6/2009,1:00,50,70,48,67,0,0
2/6/2009,1:30,68,80,68,71,0,0
2/6/2009,2:00,71,74,62,74,0,0
2/6/2009,2:30,74,76,64,66,0,0
2/6/2009,3:00,66,72,65,68,0,0
2/6/2009,3:30,66,76,66,76,0,0
2/6/2009,4:00,76,77,66,70,0,0
2/6/2009,4:30,70,74,58,74,0,0
2/6/2009,5:00,74,77,70,70,0,0
2/6/2009,23:00,15,90,-16,84,0,0
2/6/2009,23:30,84,85,49,60,0,0
2/7/2009,0:00,60,74,47,66,0,0
2/7/2009,0:30,67,78,63,64,0,0
2/7/2009,1:00,64,76,64,72,0,0
2/7/2009,1:30,72,77,62,65,0,0
2/7/2009,2:00,65,73,65,68,0,0
2/7/2009,2:30,68,80,68,79,0,0
2/7/2009,3:00,79,80,74,74,0,0
2/7/2009,3:30,74,77,66,72,0,0
2/7/2009,4:00,72,82,70,78,0,0
2/7/2009,4:30,78,78,64,72,0,0
2/7/2009,5:00,72,80,68,72,0,0
2/9/2009,23:00,-4,-4,-58,-34,0,0
2/9/2009,23:30,-34,-32,-62,-52,0,0
2/10/2009,0:00,-50,37,-56,32,0,0
2/10/2009,0:30,32,34,-8,1,0,0
2/10/2009,1:00,1,4,-31,-7,0,0
2/10/2009,1:30,-6,27,-24,22,0,0
2/10/2009,2:00,22,28,-12,19,0,0
2/10/2009,2:30,18,22,6,7,0,0
2/10/2009,3:00,7,8,-19,1,0,0
2/10/2009,3:30,1,6,-34,-27,0,0
2/10/2009,4:00,-27,-15,-41,-21,0,0
2/10/2009,4:30,-20,9,-28,6,0,0
2/10/2009,5:00,5,12,-6,-2,0,0
2/10/2009,23:00,-42,26,-77,-5,0,0
2/10/2009,23:30,-5,10,-56,-54,0,0
2/11/2009,0:00,-54,-34,-62,-51,0,0
2/11/2009,0:30,-51,-37,-84,-76,0,0
2/11/2009,1:00,-76,-76,-92,-88,0,0
2/11/2009,1:30,-86,-80,-88,-88,0,0
2/11/2009,2:00,-88,-80,-88,-88,0,0
2/11/2009,2:30,-88,-84,-96,-94,0,0
2/11/2009,3:00,-94,-93,-96,-96,0,0
2/11/2009,3:30,-96,-96,-96,-96,0,0
2/11/2009,4:00,-96,-96,-96,-96,0,0
2/11/2009,4:30,-96,-96,-96,-96,0,0
2/11/2009,5:00,-96,-94,-96,-94,0,0
2/11/2009,23:00,-54,-54,-88,-82,0,0
2/11/2009,23:30,-82,-78,-90,-90,0,0
2/12/2009,0:00,-90,31,-92,25,0,0
2/12/2009,0:30,25,41,4,37,0,0
2/12/2009,1:00,37,59,15,25,0,0
2/12/2009,1:30,25,40,0,25,0,0
2/12/2009,2:00,25,40,4,9,0,0
2/12/2009,2:30,8,28,-8,8,0,0
2/12/2009,3:00,8,10,-49,-39,0,0
2/12/2009,3:30,-39,-12,-54,-23,0,0
2/12/2009,4:00,-23,47,-30,32,0,0
2/12/2009,4:30,32,45,3,10,0,0
2/12/2009,5:00,10,23,-16,12,0,0
2/12/2009,23:00,-42,-42,-92,-68,0,0
2/12/2009,23:30,-68,-46,-80,-46,0,0
2/13/2009,0:00,-46,-26,-54,-34,0,0
2/13/2009,0:30,-34,-26,-44,-29,0,0
2/13/2009,1:00,-32,5,-33,-14,0,0
2/13/2009,1:30,-14,33,-16,26,0,0
2/13/2009,2:00,24,26,-2,1,0,0
2/13/2009,2:30,1,2,-41,-29,0,0
2/13/2009,3:00,-29,-17,-48,-20,0,0
2/13/2009,3:30,-20,-8,-42,-33,0,0
2/13/2009,4:00,-33,-29,-62,-56,0,0
2/13/2009,4:30,-56,11,-69,11,0,0
2/13/2009,5:00,11,52,-20,49,0,0
2/13/2009,23:00,-1,10,-68,-2,0,0
2/13/2009,23:30,-2,21,-46,20,0,0
2/14/2009,0:00,20,50,20,43,0,0
2/14/2009,0:30,44,46,-23,-9,0,0
2/14/2009,1:00,-9,20,-32,-31,0,0
2/14/2009,1:30,-31,-2,-43,-7,0,0
2/14/2009,2:00,-7,0,-53,-52,0,0
2/14/2009,2:30,-52,-21,-55,-22,0,0
2/14/2009,3:00,-23,34,-28,18,0,0
2/14/2009,3:30,18,39,-3,12,0,0
2/14/2009,4:00,12,27,-15,9,0,0
2/14/2009,4:30,9,17,-45,-12,0,0
2/14/2009,5:00,-11,20,-35,-34,0,0
2/16/2009,23:00,0,0,0,0,0,0
2/16/2009,23:30,0,0,0,0,0,0
2/17/2009,0:00,0,0,0,0,0,0
2/17/2009,0:30,0,0,0,0,0,0
2/17/2009,1:00,0,0,0,0,0,0
2/17/2009,1:30,0,0,0,0,0,0
2/17/2009,2:00,0,0,0,0,0,0
2/17/2009,2:30,0,0,0,0,0,0
2/17/2009,3:00,0,0,0,0,0,0
2/17/2009,3:30,0,0,0,0,0,0
2/17/2009,4:00,0,0,0,0,0,0
2/17/2009,4:30,0,0,0,0,0,0
2/17/2009,5:00,0,0,0,0,0,0
2/17/2009,23:00,-89,-89,-100,-96,0,0
2/17/2009,23:30,-96,-95,-98,-98,0,0
2/18/2009,0:00,-98,-94,-98,-94,0,0
2/18/2009,0:30,-94,-94,-98,-96,0,0
2/18/2009,1:00,-96,-96,-98,-96,0,0
2/18/2009,1:30,-96,-96,-98,-96,0,0
2/18/2009,2:00,-96,-96,-98,-96,0,0
2/18/2009,2:30,-96,-96,-97,-96,0,0
2/18/2009,3:00,-96,-96,-96,-96,0,0
2/18/2009,3:30,-96,-94,-96,-96,0,0
2/18/2009,4:00,-96,-92,-98,-98,0,0
2/18/2009,4:30,-98,-92,-98,-98,0,0
2/18/2009,5:00,-98,-87,-98,-98,0,0
2/18/2009,23:00,26,70,-33,-32,0,0
2/18/2009,23:30,-32,-20,-78,-27,0,0
2/19/2009,0:00,-28,10,-28,0,0,0
2/19/2009,0:30,0,58,-14,52,0,0
2/19/2009,1:00,52,60,36,40,0,0
2/19/2009,1:30,40,62,30,38,0,0
2/19/2009,2:00,38,45,27,37,0,0
2/19/2009,2:30,37,53,9,24,0,0
2/19/2009,3:00,24,30,-9,3,0,0
2/19/2009,3:30,3,24,-25,10,0,0
2/19/2009,4:00,11,21,-11,21,0,0
2/19/2009,4:30,23,34,-5,-1,0,0
2/19/2009,5:00,-2,23,-7,1,0,0
2/19/2009,23:00,41,83,41,68,0,0
2/19/2009,23:30,68,73,-5,12,0,0
2/20/2009,0:00,12,12,-11,-2,0,0
2/20/2009,0:30,-2,13,-4,5,0,0
2/20/2009,1:00,5,8,-32,-25,0,0
2/20/2009,1:30,-25,-24,-46,-40,0,0
2/20/2009,2:00,-40,-20,-43,-29,0,0
2/20/2009,2:30,-29,-3,-39,-6,0,0
2/20/2009,3:00,-6,-3,-32,-32,0,0
2/20/2009,3:30,-32,-13,-38,-30,0,0
2/20/2009,4:00,-30,-26,-42,-36,0,0
2/20/2009,4:30,-36,-32,-50,-42,0,0
2/20/2009,5:00,-41,-30,-52,-40,0,0
2/20/2009,23:00,-45,-8,-85,-17,0,0
2/20/2009,23:30,-16,30,-24,0,0,0
2/21/2009,0:00,-2,19,-26,-16,0,0
2/21/2009,0:30,-16,-2,-36,-10,0,0
2/21/2009,1:00,-10,-3,-33,-30,0,0
2/21/2009,1:30,-30,-4,-32,-15,0,0
2/21/2009,2:00,-15,-8,-55,-50,0,0
2/21/2009,2:30,-50,-40,-64,-50,0,0
2/21/2009,3:00,-50,-32,-57,-37,0,0
2/21/2009,3:30,-37,30,-53,10,0,0
2/21/2009,4:00,10,42,10,24,0,0
2/21/2009,4:30,23,27,-4,-2,0,0
2/21/2009,5:00,-2,22,-15,11,0,0
2/23/2009,23:00,34,72,-60,-42,0,0
2/23/2009,23:30,-42,-33,-84,-66,0,0
2/24/2009,0:00,-66,-64,-83,-82,0,0
2/24/2009,0:30,-82,-69,-87,-75,0,0
2/24/2009,1:00,-75,-75,-93,-87,0,0
2/24/2009,1:30,-87,-83,-92,-84,0,0
2/24/2009,2:00,-84,-84,-94,-94,0,0
2/24/2009,2:30,-94,-82,-94,-88,0,0
2/24/2009,3:00,-88,-82,-90,-87,0,0
2/24/2009,3:30,-88,-74,-90,-75,0,0
2/24/2009,4:00,-76,-76,-93,-92,0,0
2/24/2009,4:30,-92,-84,-93,-89,0,0
2/24/2009,5:00,-90,-85,-96,-90,0,0
2/24/2009,23:00,28,90,28,74,0,0
2/24/2009,23:30,74,74,38,68,0,0
2/25/2009,0:00,68,90,64,78,0,0
2/25/2009,0:30,78,82,64,67,0,0
2/25/2009,1:00,66,70,59,66,0,0
2/25/2009,1:30,65,68,54,60,0,0
2/25/2009,2:00,60,70,60,65,0,0
2/25/2009,2:30,65,78,51,77,0,0
2/25/2009,3:00,77,84,77,84,0,0
2/25/2009,3:30,84,87,78,84,0,0
2/25/2009,4:00,84,88,82,88,0,0
2/25/2009,4:30,88,92,84,92,0,0
2/25/2009,5:00,92,92,88,90,0,0
2/25/2009,23:00,-34,-34,-80,-64,0,0
2/25/2009,23:30,-65,-62,-90,-65,0,0
2/26/2009,0:00,-65,-62,-90,-83,0,0
2/26/2009,0:30,-83,-66,-85,-68,0,0
2/26/2009,1:00,-68,-47,-71,-69,0,0
2/26/2009,1:30,-69,-61,-70,-68,0,0
2/26/2009,2:00,-68,-57,-70,-58,0,0
2/26/2009,2:30,-58,-50,-61,-58,0,0
2/26/2009,3:00,-58,-35,-58,-37,0,0
2/26/2009,3:30,-39,-34,-60,-47,0,0
2/26/2009,4:00,-44,-29,-50,-39,0,0
2/26/2009,4:30,-39,23,-43,12,0,0
2/26/2009,5:00,12,25,-50,-49,0,0
2/26/2009,23:00,39,63,-48,0,0,0
2/26/2009,23:30,2,33,-13,21,0,0
2/27/2009,0:00,22,44,10,31,0,0
2/27/2009,0:30,31,32,6,13,0,0
2/27/2009,1:00,13,21,-7,5,0,0
2/27/2009,1:30,6,15,-26,-13,0,0
2/27/2009,2:00,-13,-6,-32,-26,0,0
2/27/2009,2:30,-26,-21,-51,-34,0,0
2/27/2009,3:00,-34,-20,-40,-29,0,0
2/27/2009,3:30,-29,-18,-55,-34,0,0
2/27/2009,4:00,-34,-34,-82,-77,0,0
2/27/2009,4:30,-77,-74,-88,-78,0,0
2/27/2009,5:00,-78,-62,-84,-78,0,0
2/27/2009,23:00,-52,24,-68,8,0,0
2/27/2009,23:30,7,47,-15,22,0,0
2/28/2009,0:00,22,42,7,18,0,0
2/28/2009,0:30,19,25,-9,11,0,0
2/28/2009,1:00,11,43,6,40,0,0
2/28/2009,1:30,38,47,28,36,0,0
2/28/2009,2:00,36,42,-5,21,0,0
2/28/2009,2:30,21,45,13,32,0,0
2/28/2009,3:00,32,47,7,46,0,0
2/28/2009,3:30,46,52,20,21,0,0
2/28/2009,4:00,21,45,19,36,0,0
2/28/2009,4:30,36,36,-5,2,0,0
2/28/2009,5:00,2,32,-3,5,0,0
3/2/2009,23:00,-58,-11,-89,-56,0,0
3/2/2009,23:30,-56,-35,-89,-78,0,0
3/3/2009,0:00,-77,-70,-84,-81,0,0
3/3/2009,0:30,-82,-75,-88,-85,0,0
3/3/2009,1:00,-85,-80,-90,-87,0,0
3/3/2009,1:30,-87,-84,-92,-88,0,0
3/3/2009,2:00,-88,-87,-95,-94,0,0
3/3/2009,2:30,-94,-92,-94,-94,0,0
3/3/2009,3:00,-94,-89,-96,-89,0,0
3/3/2009,3:30,-89,-89,-96,-94,0,0
3/3/2009,4:00,-94,-88,-96,-93,0,0
3/3/2009,4:30,-93,-93,-98,-98,0,0
3/3/2009,5:00,-98,-92,-98,-94,0,0
3/3/2009,23:00,67,91,53,70,0,0
3/3/2009,23:30,69,77,36,67,0,0
3/4/2009,0:00,67,70,27,41,0,0
3/4/2009,0:30,41,51,-24,12,0,0
3/4/2009,1:00,12,18,-30,-20,0,0
3/4/2009,1:30,-20,47,-22,43,0,0
3/4/2009,2:00,42,43,7,12,0,0
3/4/2009,2:30,11,40,-4,8,0,0
3/4/2009,3:00,8,38,-1,28,0,0
3/4/2009,3:30,28,54,26,48,0,0
3/4/2009,4:00,49,68,47,63,0,0
3/4/2009,4:30,63,64,20,20,0,0
3/4/2009,5:00,19,33,-10,-10,0,0
3/4/2009,23:00,57,93,57,73,0,0
3/4/2009,23:30,74,82,62,71,0,0
3/5/2009,0:00,71,88,69,78,0,0
3/5/2009,0:30,78,89,78,86,0,0
3/5/2009,1:00,86,90,84,87,0,0
3/5/2009,1:30,87,88,81,86,0,0
3/5/2009,2:00,86,88,77,82,0,0
3/5/2009,2:30,82,85,76,82,0,0
3/5/2009,3:00,82,86,79,80,0,0
3/5/2009,3:30,80,87,80,82,0,0
3/5/2009,4:00,82,90,80,90,0,0
3/5/2009,4:30,90,90,88,90,0,0
3/5/2009,5:00,90,90,75,82,0,0
3/5/2009,23:00,-54,-45,-93,-57,0,0
3/5/2009,23:30,-56,-40,-71,-65,0,0
3/6/2009,0:00,-65,-59,-75,-75,0,0
3/6/2009,0:30,-74,-64,-92,-88,0,0
3/6/2009,1:00,-88,-72,-92,-85,0,0
3/6/2009,1:30,-85,-78,-90,-78,0,0
3/6/2009,2:00,-78,-75,-89,-86,0,0
3/6/2009,2:30,-86,-72,-90,-78,0,0
3/6/2009,3:00,-78,-77,-90,-86,0,0
3/6/2009,3:30,-86,-82,-93,-93,0,0
3/6/2009,4:00,-93,-80,-95,-89,0,0
3/6/2009,4:30,-89,-69,-89,-80,0,0
3/6/2009,5:00,-80,-76,-90,-82,0,0
3/6/2009,23:00,35,83,31,32,0,0
3/6/2009,23:30,32,40,-31,-9,0,0
3/7/2009,0:00,-9,9,-61,-57,0,0
3/7/2009,0:30,-57,-43,-71,-58,0,0
3/7/2009,1:00,-58,-37,-65,-48,0,0
3/7/2009,1:30,-48,-27,-54,-48,0,0
3/7/2009,2:00,-49,-40,-56,-41,0,0
3/7/2009,2:30,-41,-41,-56,-52,0,0
3/7/2009,3:00,-52,-49,-62,-52,0,0
3/7/2009,3:30,-52,-35,-52,-43,0,0
3/7/2009,4:00,-43,-42,-66,-60,0,0
3/7/2009,4:30,-60,-56,-70,-65,0,0
3/7/2009,5:00,-65,-8,-67,-21,0,0
3/9/2009,23:00,-41,82,-73,44,0,0
3/9/2009,23:30,44,89,43,77,0,0
3/10/2009,0:00,77,80,-4,-3,0,0
3/10/2009,0:30,-4,30,-18,0,0,0
3/10/2009,1:00,0,20,-25,-15,0,0
3/10/2009,1:30,-14,21,-17,2,0,0
3/10/2009,2:00,2,7,-28,-21,0,0
3/10/2009,2:30,-20,-20,-59,-55,0,0
3/10/2009,3:00,-55,-39,-57,-47,0,0
3/10/2009,3:30,-47,-22,-58,-51,0,0
3/10/2009,4:00,-51,-39,-65,-54,0,0
3/10/2009,4:30,-54,-44,-76,-64,0,0
3/10/2009,5:00,-64,-57,-74,-64,0,0
3/10/2009,23:00,78,100,78,98,0,0
3/10/2009,23:30,98,100,96,98,0,0
3/11/2009,0:00,98,98,96,98,0,0
3/11/2009,0:30,98,98,96,98,0,0
3/11/2009,1:00,98,98,96,98,0,0
3/11/2009,1:30,98,98,98,98,0,0
3/11/2009,2:00,98,98,98,98,0,0
3/11/2009,2:30,98,98,98,98,0,0
3/11/2009,3:00,98,98,98,98,0,0
3/11/2009,3:30,98,98,98,98,0,0
3/11/2009,4:00,98,99,96,96,0,0
3/11/2009,4:30,96,98,96,98,0,0
3/11/2009,5:00,98,100,96,98,0,0
3/11/2009,23:00,30,78,-40,76,0,0
3/11/2009,23:30,76,79,47,70,0,0
3/12/2009,0:00,70,72,52,59,0,0
3/12/2009,0:30,58,63,45,46,0,0
3/12/2009,1:00,46,49,28,40,0,0
3/12/2009,1:30,40,42,25,26,0,0
3/12/2009,2:00,26,28,20,20,0,0
3/12/2009,2:30,20,29,11,21,0,0
3/12/2009,3:00,21,35,20,30,0,0
3/12/2009,3:30,30,34,-5,0,0,0
3/12/2009,4:00,0,26,-3,17,0,0
3/12/2009,4:30,17,42,16,32,0,0
3/12/2009,5:00,33,44,21,29,0,0
3/12/2009,23:00,-20,32,-72,-29,0,0
3/12/2009,23:30,-27,64,-27,48,0,0
3/13/2009,0:00,48,68,33,62,0,0
3/13/2009,0:30,62,63,33,40,0,0
3/13/2009,1:00,40,68,37,59,0,0
3/13/2009,1:30,59,78,56,67,0,0
3/13/2009,2:00,67,84,65,82,0,0
3/13/2009,2:30,82,84,75,78,0,0
3/13/2009,3:00,78,86,74,80,0,0
3/13/2009,3:30,80,88,76,87,0,0
3/13/2009,4:00,85,90,84,90,0,0
3/13/2009,4:30,90,91,88,90,0,0
3/13/2009,5:00,90,92,89,91,0,0
3/13/2009,23:00,11,17,-54,13,0,0
3/13/2009,23:30,13,46,-9,0,0,0
3/14/2009,0:00,0,40,-17,3,0,0
3/14/2009,0:30,1,12,-25,-18,0,0
3/14/2009,1:00,-17,-17,-36,-31,0,0
3/14/2009,1:30,-31,-21,-44,-33,0,0
3/14/2009,2:00,-33,-16,-36,-18,0,0
3/14/2009,2:30,-18,6,-19,3,0,0
3/14/2009,3:00,3,4,-19,-10,0,0
3/14/2009,3:30,-9,2,-25,-14,0,0
3/14/2009,4:00,-12,15,-15,2,0,0
3/14/2009,4:30,2,26,0,19,0,0
3/14/2009,5:00,19,22,5,12,0,0
3/16/2009,23:00,35,73,-34,-21,0,0
3/16/2009,23:30,-20,-9,-74,-63,0,0
3/17/2009,0:00,-64,-10,-64,-52,0,0
3/17/2009,0:30,-52,11,-55,4,0,0
3/17/2009,1:00,4,7,-6,2,0,0
3/17/2009,1:30,2,4,-8,-3,0,0
3/17/2009,2:00,-3,27,-3,24,0,0
3/17/2009,2:30,24,27,-1,3,0,0
3/17/2009,3:00,3,16,-10,-5,0,0
3/17/2009,3:30,-5,-3,-28,-24,0,0
3/17/2009,4:00,-24,-10,-45,-39,0,0
3/17/2009,4:30,-39,-36,-71,-58,0,0
3/17/2009,5:00,-59,-52,-76,-69,0,0
3/17/2009,23:00,29,76,0,48,0,0
3/17/2009,23:30,48,68,43,48,0,0
3/18/2009,0:00,47,71,41,68,0,0
3/18/2009,0:30,67,70,53,57,0,0
3/18/2009,1:00,57,72,49,70,0,0
3/18/2009,1:30,70,74,67,70,0,0
3/18/2009,2:00,70,80,70,76,0,0
3/18/2009,2:30,76,84,73,79,0,0
3/18/2009,3:00,79,84,74,76,0,0
3/18/2009,3:30,76,84,73,73,0,0
3/18/2009,4:00,73,88,71,86,0,0
3/18/2009,4:30,86,89,86,88,0,0
3/18/2009,5:00,88,90,87,88,0,0
3/18/2009,23:00,-51,-27,-86,-40,0,0
3/18/2009,23:30,-40,-24,-61,-57,0,0
3/19/2009,0:00,-57,-22,-68,-23,0,0
3/19/2009,0:30,-23,-17,-44,-38,0,0
3/19/2009,1:00,-38,-3,-44,-4,0,0
3/19/2009,1:30,-4,24,-7,16,0,0
3/19/2009,2:00,19,20,-7,18,0,0
3/19/2009,2:30,18,18,-4,2,0,0
3/19/2009,3:00,2,28,0,19,0,0
3/19/2009,3:30,17,73,11,56,0,0
3/19/2009,4:00,58,76,44,72,0,0
3/19/2009,4:30,72,72,18,39,0,0
3/19/2009,5:00,39,60,17,59,0,0
3/19/2009,23:00,66,71,-14,-12,0,0
3/19/2009,23:30,-14,14,-24,-12,0,0
3/20/2009,0:00,-12,31,-14,3,0,0
3/20/2009,0:30,3,11,-23,-23,0,0
3/20/2009,1:00,-24,-10,-36,-24,0,0
3/20/2009,1:30,-24,-22,-36,-28,0,0
3/20/2009,2:00,-28,-19,-35,-30,0,0
3/20/2009,2:30,-30,-18,-39,-22,0,0
3/20/2009,3:00,-22,-11,-36,-23,0,0
3/20/2009,3:30,-23,-7,-29,-22,0,0
3/20/2009,4:00,-22,-14,-31,-19,0,0
3/20/2009,4:30,-19,-2,-24,-11,0,0
3/20/2009,5:00,-12,-1,-25,-16,0,0
3/20/2009,23:00,36,80,7,31,0,0
3/20/2009,23:30,31,38,-1,26,0,0
3/21/2009,0:00,26,28,5,22,0,0
3/21/2009,0:30,22,22,-26,-22,0,0
3/21/2009,1:00,-22,-7,-32,-25,0,0
3/21/2009,1:30,-25,-13,-32,-18,0,0
3/21/2009,2:00,-18,-9,-60,-54,0,0
3/21/2009,2:30,-54,-52,-78,-77,0,0
3/21/2009,3:00,-77,-67,-83,-81,0,0
3/21/2009,3:30,-81,-74,-86,-74,0,0
3/21/2009,4:00,-74,-72,-81,-72,0,0
3/21/2009,4:30,-72,-66,-76,-68,0,0
3/21/2009,5:00,-68,-51,-83,-78,0,0
3/23/2009,23:00,87,96,82,84,0,0
3/23/2009,23:30,84,96,84,94,0,0
3/24/2009,0:00,94,96,92,94,0,0
3/24/2009,0:30,94,94,88,90,0,0
3/24/2009,1:00,90,96,90,94,0,0
3/24/2009,1:30,94,96,92,96,0,0
3/24/2009,2:00,96,96,92,92,0,0
3/24/2009,2:30,92,93,92,92,0,0
3/24/2009,3:00,92,92,90,92,0,0
3/24/2009,3:30,92,92,90,92,0,0
3/24/2009,4:00,92,94,92,94,0,0
3/24/2009,4:30,94,96,94,96,0,0
3/24/2009,5:00,96,96,94,96,0,0
3/24/2009,23:00,-75,-58,-92,-66,0,0
3/24/2009,23:30,-66,-35,-74,-73,0,0
3/25/2009,0:00,-73,-66,-84,-74,0,0
3/25/2009,0:30,-74,-52,-76,-58,0,0
3/25/2009,1:00,-58,-57,-71,-71,0,0
3/25/2009,1:30,-71,-56,-75,-60,0,0
3/25/2009,2:00,-60,-36,-60,-38,0,0
3/25/2009,2:30,-38,-13,-42,-19,0,0
3/25/2009,3:00,-19,-17,-57,-51,0,0
3/25/2009,3:30,-51,-29,-52,-42,0,0
3/25/2009,4:00,-42,-30,-61,-48,0,0
3/25/2009,4:30,-51,-42,-67,-57,0,0
3/25/2009,5:00,-57,-51,-76,-75,0,0
3/25/2009,23:00,52,82,52,76,0,0
3/25/2009,23:30,76,88,76,81,0,0
3/26/2009,0:00,80,86,74,75,0,0
3/26/2009,0:30,75,84,65,70,0,0
3/26/2009,1:00,70,74,60,60,0,0
3/26/2009,1:30,60,66,46,52,0,0
3/26/2009,2:00,52,52,41,44,0,0
3/26/2009,2:30,44,50,-11,3,0,0
3/26/2009,3:00,3,23,-22,-7,0,0
3/26/2009,3:30,-7,-4,-56,-44,0,0
3/26/2009,4:00,-44,-44,-70,-63,0,0
3/26/2009,4:30,-64,-15,-72,-18,0,0
3/26/2009,5:00,-18,38,-35,28,0,0
3/26/2009,23:00,68,96,68,70,0,0
3/26/2009,23:30,70,82,58,68,0,0
3/27/2009,0:00,68,80,68,76,0,0
3/27/2009,0:30,76,80,74,75,0,0
3/27/2009,1:00,75,83,73,74,0,0
3/27/2009,1:30,74,82,74,82,0,0
3/27/2009,2:00,82,82,73,74,0,0
3/27/2009,2:30,74,86,74,82,0,0
3/27/2009,3:00,82,84,80,80,0,0
3/27/2009,3:30,80,88,80,83,0,0
3/27/2009,4:00,83,84,80,84,0,0
3/27/2009,4:30,84,86,80,86,0,0
3/27/2009,5:00,86,92,84,92,0,0
3/27/2009,23:00,-63,-63,-96,-86,0,0
3/27/2009,23:30,-86,-73,-92,-73,0,0
3/28/2009,0:00,-73,-63,-81,-68,0,0
3/28/2009,0:30,-68,-62,-75,-68,0,0
3/28/2009,1:00,-68,-57,-74,-69,0,0
3/28/2009,1:30,-69,-60,-78,-78,0,0
3/28/2009,2:00,-78,-73,-84,-80,0,0
3/28/2009,2:30,-80,-80,-92,-85,0,0
3/28/2009,3:00,-85,-78,-92,-90,0,0
3/28/2009,3:30,-90,-78,-90,-84,0,0
3/28/2009,4:00,-83,-82,-89,-83,0,0
3/28/2009,4:30,-83,-69,-85,-81,0,0
3/28/2009,5:00,-81,-70,-92,-72,0,0
3/30/2009,23:00,-75,-75,-98,-94,0,0
3/30/2009,23:30,-94,-90,-96,-92,0,0
3/31/2009,0:00,-92,-90,-96,-94,0,0
3/31/2009,0:30,-94,-94,-95,-94,0,0
3/31/2009,1:00,-94,-92,-94,-92,0,0
3/31/2009,1:30,-92,-86,-94,-88,0,0
3/31/2009,2:00,-88,-83,-90,-90,0,0
3/31/2009,2:30,-90,-90,-90,-90,0,0
3/31/2009,3:00,-90,-90,-92,-92,0,0
3/31/2009,3:30,-92,-88,-92,-90,0,0
3/31/2009,4:00,-90,-88,-92,-92,0,0
3/31/2009,4:30,-92,-83,-94,-92,0,0
3/31/2009,5:00,-92,-80,-92,-84,0,0
3/31/2009,23:00,64,80,34,37,0,0
3/31/2009,23:30,37,54,25,54,0,0
4/1/2009,0:00,54,57,27,34,0,0
4/1/2009,0:30,34,54,34,51,0,0
4/1/2009,1:00,51,54,42,52,0,0
4/1/2009,1:30,50,51,37,40,0,0
4/1/2009,2:00,39,63,39,58,0,0
4/1/2009,2:30,59,70,58,63,0,0
4/1/2009,3:00,63,74,61,72,0,0
4/1/2009,3:30,72,82,72,81,0,0
4/1/2009,4:00,81,91,81,83,0,0
4/1/2009,4:30,83,84,72,82,0,0
4/1/2009,5:00,82,82,39,53,0,0
4/1/2009,23:00,-47,-47,-90,-66,0,0
4/1/2009,23:30,-66,18,-70,-2,0,0
4/2/2009,0:00,-2,38,-20,31,0,0
4/2/2009,0:30,31,32,10,21,0,0
4/2/2009,1:00,21,38,21,36,0,0
4/2/2009,1:30,36,49,36,38,0,0
4/2/2009,2:00,38,38,20,23,0,0
4/2/2009,2:30,23,38,13,37,0,0
4/2/2009,3:00,37,45,22,42,0,0
4/2/2009,3:30,42,52,41,44,0,0
4/2/2009,4:00,44,48,32,38,0,0
4/2/2009,4:30,38,42,5,33,0,0
4/2/2009,5:00,33,49,26,42,0,0
4/2/2009,23:00,78,96,72,92,0,0
4/2/2009,23:30,92,94,90,92,0,0
